date_id,year,month,day,LOAD_TS
886,2020,4,13
887,2020,4,14
888,2020,4,15
889,2020,4,16
890,2020,4,17
891,2020,4,18
892,2020,4,19
893,2020,4,20
894,2020,4,21
895,2020,4,22
896,2020,4,23
897,2020,4,24
898,2020,4,25
899,2020,4,26
900,2020,4,27
901,2020,4,28
902,2020,4,29
903,2020,4,30
904,2020,5,1
905,2020,5,2
906,2020,5,3
907,2020,5,4
908,2020,5,5
909,2020,5,6
910,2020,5,7
911,2020,5,8
912,2020,5,9
913,2020,5,10
914,2020,5,11
915,2020,5,12
916,2020,5,13
917,2020,5,14
918,2020,5,15
919,2020,5,16
920,2020,5,17
921,2020,5,18
922,2020,5,19
923,2020,5,20
924,2020,5,21
925,2020,5,22
926,2020,5,23
927,2020,5,24
928,2020,5,25
929,2020,5,26
930,2020,5,27
931,2020,5,28
932,2020,5,29
933,2020,5,30
934,2020,5,31
935,2020,6,1
936,2020,6,2
937,2020,6,3
938,2020,6,4
939,2020,6,5
940,2020,6,6
941,2020,6,7
942,2020,6,8
943,2020,6,9
944,2020,6,10
945,2020,6,11
946,2020,6,12
947,2020,6,13
948,2020,6,14
949,2020,6,15
950,2020,6,16
951,2020,6,17
952,2020,6,18
953,2020,6,19
954,2020,6,20
955,2020,6,21
956,2020,6,22
957,2020,6,23
958,2020,6,24
959,2020,6,25
960,2020,6,26
961,2020,6,27
962,2020,6,28
963,2020,6,29
964,2020,6,30
965,2020,7,1
966,2020,7,2
967,2020,7,3
968,2020,7,4
969,2020,7,5
970,2020,7,6
971,2020,7,7
972,2020,7,8
973,2020,7,9
974,2020,7,10
975,2020,7,11
976,2020,7,12
977,2020,7,13
978,2020,7,14
979,2020,7,15
980,2020,7,16
981,2020,7,17
982,2020,7,18
983,2020,7,19
984,2020,7,20
985,2020,7,21
986,2020,7,22
987,2020,7,23
988,2020,7,24
989,2020,7,25
990,2020,7,26
991,2020,7,27
992,2020,7,28
993,2020,7,29
994,2020,7,30
995,2020,7,31
996,2020,8,1
997,2020,8,2
998,2020,8,3
999,2020,8,4
1000,2020,8,5
1001,2020,8,6
1002,2020,8,7
1003,2020,8,8
1004,2020,8,9
1005,2020,8,10
1006,2020,8,11
1007,2020,8,12
1008,2020,8,13
1009,2020,8,14
1010,2020,8,15
1011,2020,8,16
1012,2020,8,17
1013,2020,8,18
1014,2020,8,19
1015,2020,8,20
1016,2020,8,21
1017,2020,8,22
1018,2020,8,23
1019,2020,8,24
1020,2020,8,25
1021,2020,8,26
1022,2020,8,27
1023,2020,8,28
1024,2020,8,29
1025,2020,8,30
1026,2020,8,31
1027,2020,9,1
1028,2020,9,2
1029,2020,9,3
1030,2020,9,4
1031,2020,9,5
1032,2020,9,6
1033,2020,9,7
1034,2020,9,8
1035,2020,9,9
1036,2020,9,10
1037,2020,9,11
1038,2020,9,12
1039,2020,9,13
1040,2020,9,14
1041,2020,9,15
1042,2020,9,16
1043,2020,9,17
1044,2020,9,18
1045,2020,9,19
1046,2020,9,20
1047,2020,9,21
1048,2020,9,22
1049,2020,9,23
1050,2020,9,24
1051,2020,9,25
1052,2020,9,26
1053,2020,9,27
1054,2020,9,28
1055,2020,9,29
1056,2020,9,30
1057,2020,10,1
1058,2020,10,2
1059,2020,10,3
1060,2020,10,4
1061,2020,10,5
1062,2020,10,6
1063,2020,10,7
1064,2020,10,8
1065,2020,10,9
1066,2020,10,10
1067,2020,10,11
1068,2020,10,12
1069,2020,10,13
1070,2020,10,14
1071,2020,10,15
1072,2020,10,16
1073,2020,10,17
1074,2020,10,18
1075,2020,10,19
1076,2020,10,20
1077,2020,10,21
1078,2020,10,22
1079,2020,10,23
1080,2020,10,24
1081,2020,10,25
1082,2020,10,26
1083,2020,10,27
1084,2020,10,28
1085,2020,10,29
1086,2020,10,30
1087,2020,10,31
1088,2020,11,1
1089,2020,11,2
1090,2020,11,3
1091,2020,11,4
1092,2020,11,5
1093,2020,11,6
1094,2020,11,7
1095,2020,11,8
1096,2020,11,9
1097,2020,11,10
1098,2020,11,11
1099,2020,11,12
1100,2020,11,13
1101,2020,11,14
1102,2020,11,15
1103,2020,11,16
1104,2020,11,17
1105,2020,11,18
1106,2020,11,19
1107,2020,11,20
1108,2020,11,21
1109,2020,11,22
1110,2020,11,23
1111,2020,11,24
1112,2020,11,25
1113,2020,11,26
1114,2020,11,27
1115,2020,11,28
1116,2020,11,29
1117,2020,11,30
1118,2020,12,1
1119,2020,12,2
1120,2020,12,3
1121,2020,12,4
1122,2020,12,5
1123,2020,12,6
